Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Osnabrück,0.82,1.48,-0.66,0.43,1.13,-0.7,0.39,0.35,0.04,0.82,1.48,-0.66,1,1,0,0.66,53.3,57.05,47.28,0.33,0.35,196,8,14,8,42.42,22.86,9.11,4,7,30,10,17,109.7,61.11,39.53,44.29,108.77,58.69,3,Osnabrück 1-1 1860 München,2026-01-25
Hansa Rostock,2.31,0.74,1.57,2.04,0.62,1.42,0.27,0.12,0.15,2.31,0.74,1.57,4,0,4,2.43,58.3,59.52,49.71,1.35,0.14,251,24,16,7,11.85,50.0,7.78,3,5,22,4,14,143.1,82.05,30.47,33.56,166.4,92.98,4,Waldhof Mannheim 0-4 Hansa Rostock,2026-01-25
Waldhof Mannheim,0.74,2.31,-1.57,0.62,2.04,-1.42,0.12,0.27,-0.15,0.74,2.31,-1.57,0,4,-4,-2.43,41.7,40.48,45.25,0.14,1.35,162,6,7,16,50.0,11.85,10.05,5,3,14,3,17,31.3,17.95,60.33,66.44,12.57,7.02,1,Waldhof Mannheim 0-4 Hansa Rostock,2026-01-25
Jahn Regensburg,1.33,2.61,-1.28,1.2,2.52,-1.32,0.14,0.09,0.05,1.33,2.61,-1.28,0,2,-2,-0.72,49.0,43.19,41.86,0.6,0.87,145,9,10,18,16.67,20.69,11.45,1,2,15,2,13,64.8,34.27,31.4,51.08,52.67,23.71,1,MSV Duisburg 2-0 Jahn Regensburg,2026-01-24
MSV Duisburg,2.61,1.33,1.28,2.52,1.2,1.32,0.09,0.14,-0.05,2.61,1.33,1.28,2,0,2,0.72,51.0,56.81,47.04,0.87,0.6,193,16,18,10,20.69,16.67,10.38,2,1,18,6,13,124.3,65.73,30.07,48.92,169.43,76.29,6,MSV Duisburg 2-0 Jahn Regensburg,2026-01-24
Alemannia Aachen,2.1,3.0,-0.9,2.04,1.96,0.08,0.06,0.28,-0.22,2.1,2.24,-0.14,3,2,1,1.9,40.4,41.61,45.11,0.63,0.76,152,8,12,16,19.05,21.05,10.5,5,9,11,3,13,70.8,33.67,94.13,85.84,108.57,65.55,1,Hoffenheim II 2-3 Alemannia Aachen,2026-01-24
Hoffenheim II,3.0,2.1,0.9,1.96,2.04,-0.08,0.28,0.06,0.22,2.24,2.1,0.14,2,3,-1,-1.9,59.6,58.39,44.24,0.76,0.63,209,14,16,12,21.05,19.05,7.37,9,5,17,7,16,139.5,66.33,15.53,14.16,57.07,34.45,1,Hoffenheim II 2-3 Alemannia Aachen,2026-01-24
Havelse,1.88,2.58,-0.7,1.76,2.02,-0.26,0.12,0.56,-0.44,1.88,2.58,-0.7,1,4,-3,-2.3,60.2,70.65,56.07,0.96,0.36,297,20,20,12,20.83,33.33,8.97,3,1,30,7,14,179.2,86.07,29.53,48.63,153.33,79.38,0,Rot-Weiss Essen 4-1 Havelse,2026-01-24
Rot-Weiss Essen,2.58,1.88,0.7,2.02,1.76,0.26,0.56,0.12,0.44,2.58,1.88,0.7,4,1,3,2.3,39.8,29.35,38.42,0.36,0.96,96,9,12,20,33.33,20.83,10.12,1,3,10,5,15,29.0,13.93,31.2,51.37,39.82,20.62,3,Rot-Weiss Essen 4-1 Havelse,2026-01-24
Schweinfurt,2.05,1.65,0.4,1.75,1.24,0.51,0.3,0.41,-0.11,2.05,1.65,0.4,1,2,-1,-1.4,51.4,38.36,46.08,1.12,1.68,228,17,19,16,16.96,9.52,17.45,2,7,23,9,9,91.4,30.16,48.0,41.71,73.53,24.71,3,Energie Cottbus 2-1 Schweinfurt,2026-01-24
Energie Cottbus,1.65,2.05,-0.4,1.24,1.75,-0.51,0.41,0.3,0.11,1.65,2.05,-0.4,2,1,1,1.4,48.6,61.64,52.37,1.68,1.12,286,29,16,19,9.52,16.96,12.68,7,2,23,8,10,211.7,69.84,67.07,58.29,224.1,75.29,0,Energie Cottbus 2-1 Schweinfurt,2026-01-24
Ulm,2.21,1.44,0.77,1.52,1.43,0.09,0.69,0.01,0.68,2.21,1.44,0.77,3,0,3,2.23,45.9,51.65,44.87,0.74,0.53,166,18,17,10,22.97,18.87,13.0,2,2,13,4,13,89.6,71.57,76.33,83.82,159.97,88.75,0,Erzgebirge Aue 0-3 Ulm,2026-01-24
Erzgebirge Aue,1.44,2.21,-0.77,1.43,1.52,-0.09,0.01,0.69,-0.68,1.44,2.21,-0.77,0,3,-3,-2.23,54.1,48.35,42.31,0.53,0.74,164,7,10,17,18.87,22.97,13.23,2,2,12,4,8,35.6,28.43,14.73,16.18,20.27,11.25,2,Erzgebirge Aue 0-3 Ulm,2026-01-24
Stuttgart II,1.57,1.7,-0.13,1.5,1.48,0.02,0.06,0.22,-0.16,1.57,1.7,-0.13,1,2,-1,-0.87,61.7,68.06,53.04,1.24,0.68,369,28,21,11,16.94,16.18,12.0,3,7,24,7,11,220.1,90.65,34.73,29.3,168.8,85.96,7,Ingolstadt 2-1 Stuttgart II,2026-01-24
Ingolstadt,1.7,1.57,0.13,1.48,1.5,-0.02,0.22,0.06,0.16,1.7,1.57,0.13,2,1,1,0.87,38.3,31.94,40.21,0.68,1.24,126,8,11,21,16.18,16.94,13.5,7,3,14,3,10,22.7,9.35,83.8,70.7,27.57,14.04,4,Ingolstadt 2-1 Stuttgart II,2026-01-24
Saarbrücken,4.26,2.86,1.4,3.72,2.82,0.9,0.54,0.04,0.5,4.26,2.86,1.4,0,2,-2,-3.4,57.5,63.99,48.2,2.12,0.78,266,32,26,11,12.26,14.1,8.82,7,4,41,14,10,214.4,80.57,38.87,36.81,134.97,58.25,0,Viktoria Köln 2-0 Saarbrücken,2026-01-23
Viktoria Köln,2.86,4.26,-1.4,2.82,3.72,-0.9,0.04,0.54,-0.5,2.86,4.26,-1.4,2,0,2,3.4,42.5,36.01,43.56,0.78,2.12,168,14,11,26,14.1,12.26,13.93,4,7,9,2,16,51.7,19.43,66.73,63.19,96.73,41.75,0,Viktoria Köln 2-0 Saarbrücken,2026-01-23
Hoffenheim II,0.73,3.24,-2.51,0.62,1.38,-0.76,0.12,0.33,-0.21,0.73,1.72,-0.99,0,4,-4,-1.49,54.8,52.03,45.25,0.7,1.01,181,9,13,15,18.57,14.85,7.64,3,7,15,8,9,69.4,44.37,8.13,10.93,43.24,17.79,5,Havelse 4-0 Hoffenheim II,2026-01-18
Havelse,3.24,0.73,2.51,1.38,0.62,0.76,0.33,0.12,0.21,1.72,0.73,0.99,4,0,4,1.49,45.2,47.97,50.94,1.01,0.7,191,11,15,13,14.85,18.57,9.59,7,3,15,5,13,87.0,55.63,66.27,89.07,199.85,82.21,1,Havelse 4-0 Hoffenheim II,2026-01-18
Viktoria Köln,0.89,0.83,0.06,0.75,0.83,-0.08,0.15,0.0,0.15,0.89,0.83,0.06,0,2,-2,-2.06,60.2,72.7,54.73,1.03,0.42,344,12,12,10,11.65,23.81,6.79,5,6,34,8,23,194.5,83.08,30.93,25.79,120.93,64.6,3,Schweinfurt 2-0 Viktoria Köln,2026-01-18
Schweinfurt,0.83,0.89,-0.06,0.83,0.75,0.08,0.0,0.15,-0.15,0.83,0.89,-0.06,2,0,2,2.06,39.8,27.3,40.56,0.42,1.03,112,7,10,12,23.81,11.65,9.7,6,5,15,1,19,39.6,16.92,89.0,74.21,66.27,35.4,0,Schweinfurt 2-0 Viktoria Köln,2026-01-18
MSV Duisburg,2.88,0.64,2.24,2.5,0.64,1.86,0.38,0.0,0.38,2.88,0.64,2.24,4,0,4,1.76,29.7,47.96,48.55,0.65,0.2,126,9,11,9,16.92,45.0,15.4,7,9,13,4,15,57.4,40.42,170.07,99.37,191.37,90.34,6,Stuttgart II 0-4 MSV Duisburg,2026-01-18
Stuttgart II,0.64,2.88,-2.24,0.64,2.5,-1.86,0.0,0.38,-0.38,0.64,2.88,-2.24,0,4,-4,-1.76,70.3,52.04,44.92,0.2,0.65,268,4,9,11,45.0,16.92,5.71,9,7,14,4,13,84.6,59.58,1.07,0.63,20.47,9.66,4,Stuttgart II 0-4 MSV Duisburg,2026-01-18
Osnabrück,2.49,1.65,0.84,2.4,1.57,0.83,0.09,0.08,0.01,2.49,1.65,0.84,3,0,3,2.16,42.8,36.1,42.13,0.82,0.83,137,14,12,13,14.63,15.66,12.55,4,10,14,6,13,52.7,29.38,53.0,73.89,65.8,41.4,0,Alemannia Aachen 0-3 Osnabrück,2026-01-17
Alemannia Aachen,1.65,2.49,-0.84,1.57,2.4,-0.83,0.08,0.09,-0.01,1.65,2.49,-0.84,0,3,-3,-2.16,57.2,63.9,51.25,0.83,0.82,289,12,13,12,15.66,14.63,10.65,10,4,23,4,13,126.7,70.62,18.73,26.11,93.13,58.6,0,Alemannia Aachen 0-3 Osnabrück,2026-01-17
Waldhof Mannheim,1.49,3.13,-1.64,0.56,2.64,-2.08,0.17,0.49,-0.32,0.73,3.13,-2.4,2,5,-3,-1.36,34.9,47.71,45.56,0.21,1.1,147,7,7,19,33.33,17.27,13.45,2,5,9,4,22,46.6,27.92,137.4,95.5,114.97,55.31,0,Verl 5-2 Waldhof Mannheim,2026-01-17
Verl,3.13,1.49,1.64,2.64,0.56,2.08,0.49,0.17,0.32,3.13,0.73,2.4,5,2,3,1.36,65.1,52.29,40.64,1.1,0.21,181,17,19,7,17.27,33.33,7.46,5,2,13,5,12,120.3,72.08,6.47,4.5,92.9,44.69,1,Verl 5-2 Waldhof Mannheim,2026-01-17
Rot-Weiss Essen,0.89,1.56,-0.67,0.73,0.86,-0.13,0.16,0.7,-0.54,0.89,1.56,-0.67,1,1,0,0.67,55.4,52.04,45.69,0.32,0.62,199,8,9,9,28.12,14.52,11.0,1,5,18,5,14,64.7,48.9,23.4,30.71,57.6,40.42,5,1860 München 1-1 Rot-Weiss Essen,2026-01-17
1860 München,1.56,0.89,0.67,0.86,0.73,0.13,0.7,0.16,0.54,1.56,0.89,0.67,1,1,0,-0.67,44.6,47.96,46.94,0.62,0.32,170,17,9,9,14.52,28.12,12.36,5,1,13,2,13,67.6,51.1,52.8,69.29,84.9,59.58,8,1860 München 1-1 Rot-Weiss Essen,2026-01-17
Erzgebirge Aue,1.19,1.55,-0.36,1.16,1.49,-0.33,0.03,0.05,-0.02,1.19,1.55,-0.36,1,2,-1,-0.64,40.3,31.09,40.36,0.32,1.01,114,7,10,12,31.25,11.88,13.8,1,10,11,5,16,34.3,21.56,71.33,78.16,59.23,37.47,3,Hansa Rostock 2-1 Erzgebirge Aue,2026-01-17
Hansa Rostock,1.55,1.19,0.36,1.49,1.16,0.33,0.05,0.03,0.02,1.55,1.19,0.36,2,1,1,0.64,59.7,68.91,47.54,1.01,0.32,245,17,12,10,11.88,31.25,7.07,10,1,23,6,9,124.8,78.44,19.93,21.84,98.83,62.53,3,Hansa Rostock 2-1 Erzgebirge Aue,2026-01-17
Wehen Wiesbaden,1.69,1.28,0.41,1.69,1.19,0.5,0.0,0.09,-0.09,1.69,1.28,0.41,1,0,1,0.59,48.2,32.21,39.39,0.67,0.66,143,12,12,17,17.91,25.76,16.3,3,8,12,5,13,50.1,25.3,53.07,45.46,60.83,27.44,2,Ulm 0-1 Wehen Wiesbaden,2026-01-17
Ulm,1.28,1.69,-0.41,1.19,1.69,-0.5,0.09,0.0,0.09,1.28,1.69,-0.41,0,1,-1,-0.59,51.8,67.79,47.81,0.66,0.67,248,14,17,12,25.76,17.91,11.94,8,3,24,8,9,147.9,74.7,63.67,54.54,160.83,72.56,0,Ulm 0-1 Wehen Wiesbaden,2026-01-17
Energie Cottbus,1.4,2.98,-1.58,1.32,2.24,-0.92,0.08,0.74,-0.66,1.4,2.98,-1.58,1,1,0,1.58,51.1,40.29,43.11,0.64,1.14,137,17,10,26,15.62,22.81,9.72,1,2,21,8,12,82.6,30.83,23.47,34.34,88.87,30.09,1,Saarbrücken 1-1 Energie Cottbus,2026-01-17
Saarbrücken,2.98,1.4,1.58,2.24,1.32,0.92,0.74,0.08,0.66,2.98,1.4,1.58,1,1,0,-1.58,48.9,59.71,53.23,1.14,0.64,202,20,26,10,22.81,15.62,8.76,2,1,28,11,14,185.3,69.17,44.87,65.66,206.47,69.91,0,Saarbrücken 1-1 Energie Cottbus,2026-01-17
Ingolstadt,3.09,2.04,1.05,2.76,1.19,1.57,0.33,0.85,-0.52,3.09,2.04,1.05,3,0,3,1.95,42.0,41.88,41.54,0.97,0.75,114,12,16,17,16.49,22.67,9.57,7,8,16,5,19,82.9,46.68,60.67,74.77,140.67,75.33,3,Jahn Regensburg 0-3 Ingolstadt,2026-01-16
Jahn Regensburg,2.04,3.09,-1.05,1.19,2.76,-1.57,0.85,0.33,0.52,2.04,3.09,-1.05,0,3,-3,-1.95,58.0,58.12,46.64,0.75,0.97,222,15,17,16,22.67,16.49,7.17,8,7,30,6,11,94.7,53.32,20.47,25.23,46.07,24.67,1,Jahn Regensburg 0-3 Ingolstadt,2026-01-16
MSV Duisburg,0.5,0.97,-0.47,0.49,0.97,-0.48,0.01,0.0,0.01,0.5,0.97,-0.47,0,0,0,0.47,36.2,44.54,41.52,0.53,0.81,110,4,6,9,11.32,11.11,15.24,0,3,11,2,17,48.5,37.51,162.07,91.46,141.43,84.07,1,Viktoria Köln 0-0 MSV Duisburg,2025-12-21
Viktoria Köln,0.97,0.5,0.47,0.97,0.49,0.48,0.0,0.01,-0.01,0.97,0.5,0.47,0,0,0,-0.47,63.8,55.46,42.43,0.81,0.53,227,9,9,6,11.11,11.32,9.44,3,0,13,3,15,80.8,62.49,15.13,8.54,26.8,15.93,2,Viktoria Köln 0-0 MSV Duisburg,2025-12-21
Wehen Wiesbaden,1.22,3.16,-1.94,0.95,3.08,-2.13,0.27,0.09,0.18,1.22,3.16,-1.94,1,3,-2,-0.06,42.7,48.26,43.49,0.64,0.58,145,12,16,19,25.0,32.76,10.68,6,4,16,7,13,66.7,43.51,118.53,86.77,117.57,71.91,1,Hoffenheim II 3-1 Wehen Wiesbaden,2025-12-21
Hoffenheim II,3.16,1.22,1.94,3.08,0.95,2.13,0.09,0.27,-0.18,3.16,1.22,1.94,3,1,2,0.06,57.3,51.74,40.55,0.58,0.64,169,8,19,16,32.76,25.0,12.0,4,6,10,3,11,86.6,56.49,18.07,13.23,45.93,28.09,0,Hoffenheim II 3-1 Wehen Wiesbaden,2025-12-21
Alemannia Aachen,1.39,0.9,0.49,0.96,0.9,0.06,0.44,0.0,0.44,1.39,0.9,0.49,1,1,0,-0.49,43.2,43.0,44.52,0.54,0.5,130,10,15,15,27.78,30.0,10.61,7,3,10,5,18,65.7,39.72,47.13,63.98,73.53,45.82,2,Havelse 1-1 Alemannia Aachen,2025-12-21
Havelse,0.9,1.39,-0.49,0.9,0.96,-0.06,0.0,0.44,-0.44,0.9,1.39,-0.49,1,1,0,0.49,56.8,57.0,48.2,0.5,0.54,198,12,15,15,30.0,27.78,9.1,3,7,21,6,9,99.7,60.28,26.53,36.02,86.93,54.18,1,Havelse 1-1 Alemannia Aachen,2025-12-21
Verl,2.45,1.2,1.25,2.25,1.12,1.13,0.19,0.08,0.11,2.45,1.2,1.25,2,0,2,0.75,68.1,67.14,44.95,1.49,0.49,297,19,18,11,12.08,22.45,9.66,1,4,13,7,13,148.2,77.51,9.53,5.4,86.03,43.6,4,1860 München 0-2 Verl,2025-12-20
1860 München,1.2,2.45,-1.25,1.12,2.25,-1.13,0.08,0.19,-0.11,1.2,2.45,-1.25,0,2,-2,-0.75,31.9,32.86,40.87,0.49,1.49,121,11,11,18,22.45,12.08,19.16,4,1,11,3,11,43.0,22.49,167.0,94.6,111.3,56.4,4,1860 München 0-2 Verl,2025-12-20
Ulm,1.78,3.86,-2.08,1.5,3.03,-1.53,0.28,0.83,-0.55,1.78,3.86,-2.08,2,3,-1,1.08,54.3,57.77,48.52,0.78,0.44,217,12,12,19,15.38,43.18,19.24,2,5,22,6,6,116.7,52.93,33.0,31.31,69.0,35.03,0,Rot-Weiss Essen 3-2 Ulm,2025-12-20
Rot-Weiss Essen,3.86,1.78,2.08,3.03,1.5,1.53,0.83,0.28,0.55,3.86,1.78,2.08,3,2,1,-1.08,45.7,42.23,46.1,0.44,0.78,166,12,19,12,43.18,15.38,16.14,5,2,14,8,8,103.8,47.07,72.4,68.69,127.97,64.97,11,Rot-Weiss Essen 3-2 Ulm,2025-12-20
Saarbrücken,2.34,1.6,0.74,1.5,0.64,0.86,0.08,0.95,-0.87,1.58,1.6,-0.02,1,1,0,-0.74,35.8,44.62,51.09,0.28,0.68,164,11,15,15,53.57,22.06,14.03,2,5,31,11,18,96.0,44.61,96.2,93.22,140.97,64.53,0,Hansa Rostock 1-1 Saarbrücken,2025-12-20
Hansa Rostock,1.6,2.34,-0.74,0.64,1.5,-0.86,0.95,0.08,0.87,1.6,1.58,0.02,1,1,0,0.74,64.2,55.38,48.84,0.68,0.28,279,15,15,15,22.06,53.57,6.05,5,2,19,5,12,119.2,55.39,7.0,6.78,77.47,35.47,6,Hansa Rostock 1-1 Saarbrücken,2025-12-20
Stuttgart II,1.82,3.19,-1.37,1.82,2.93,-1.11,0.0,0.25,-0.25,1.82,3.19,-1.37,2,1,1,2.37,58.1,51.72,45.38,0.75,0.85,203,10,9,12,12.0,14.12,9.93,3,5,14,3,10,56.9,41.38,12.47,10.11,26.63,15.2,3,Osnabrück 1-2 Stuttgart II,2025-12-20
Osnabrück,3.19,1.82,1.37,2.93,1.82,1.11,0.25,0.0,0.25,3.19,1.82,1.37,1,2,-1,-2.37,41.9,48.28,49.1,0.85,0.75,172,11,12,9,14.12,12.0,13.19,5,3,20,3,12,80.6,58.62,110.93,89.89,148.6,84.8,2,Osnabrück 1-2 Stuttgart II,2025-12-20
Schweinfurt,1.8,3.7,-1.9,1.55,2.08,-0.53,0.24,1.62,-1.38,1.8,3.7,-1.9,0,4,-4,-2.1,59.7,54.81,43.26,0.85,0.68,192,20,18,21,21.18,30.88,9.46,3,8,18,7,11,103.5,48.32,15.47,13.88,74.07,30.84,4,Erzgebirge Aue 4-0 Schweinfurt,2025-12-20
Erzgebirge Aue,3.7,1.8,1.9,2.08,1.55,0.53,1.62,0.24,1.38,3.7,1.8,1.9,4,0,4,2.1,40.3,45.19,44.53,0.68,0.85,144,19,21,18,30.88,21.18,12.76,8,3,22,9,14,110.7,51.68,96.0,86.12,166.1,69.16,1,Erzgebirge Aue 4-0 Schweinfurt,2025-12-20
Ingolstadt,1.17,1.93,-0.76,1.17,1.84,-0.67,0.0,0.09,-0.09,1.17,1.93,-0.76,2,2,0,0.76,43.7,43.5,49.98,0.76,0.75,164,12,8,16,10.53,21.33,8.34,6,7,19,2,17,42.9,24.1,61.33,72.1,85.43,67.4,7,Waldhof Mannheim 2-2 Ingolstadt,2025-12-20
Waldhof Mannheim,1.93,1.17,0.76,1.84,1.17,0.67,0.09,0.0,0.09,1.93,1.17,0.76,2,2,0,-0.76,56.3,56.5,52.03,0.75,0.76,224,12,16,8,21.33,10.53,8.03,7,6,29,5,15,135.1,75.9,23.73,27.9,41.33,32.6,2,Waldhof Mannheim 2-2 Ingolstadt,2025-12-20
Jahn Regensburg,1.61,1.45,0.16,1.36,1.45,-0.09,0.25,0.0,0.25,1.61,1.45,0.16,2,2,0,-0.16,57.3,57.41,49.46,0.67,0.7,262,12,15,13,22.39,18.57,8.57,11,4,24,4,9,110.1,57.7,35.73,34.78,77.77,39.87,2,Energie Cottbus 2-2 Jahn Regensburg,2025-12-19
Energie Cottbus,1.45,1.61,-0.16,1.45,1.36,0.09,0.0,0.25,-0.25,1.45,1.61,-0.16,2,2,0,0.16,42.7,42.59,44.19,0.7,0.67,152,15,13,15,18.57,22.39,19.29,4,11,13,3,8,80.7,42.3,67.0,65.22,117.3,60.13,0,Energie Cottbus 2-2 Jahn Regensburg,2025-12-19
Havelse,2.24,3.01,-0.77,2.17,2.13,0.04,0.07,0.12,-0.05,2.24,2.25,-0.01,3,2,1,1.77,36.0,38.55,47.3,0.38,0.83,146,5,12,16,31.58,19.28,11.6,6,5,12,2,16,56.7,30.35,90.6,92.01,99.6,59.12,2,Schweinfurt 2-3 Havelse,2025-12-14
Schweinfurt,3.01,2.24,0.77,2.13,2.17,-0.04,0.12,0.07,0.05,2.25,2.24,0.01,2,3,-1,-1.77,64.0,61.45,45.39,0.83,0.38,222,15,16,12,19.28,31.58,6.79,5,6,20,5,13,130.1,69.65,7.87,7.99,68.87,40.88,1,Schweinfurt 2-3 Havelse,2025-12-14
Waldhof Mannheim,2.32,1.95,0.37,2.23,1.15,1.08,0.09,0.8,-0.71,2.32,1.95,0.37,0,3,-3,-3.37,52.4,57.14,49.28,0.72,0.71,192,11,18,14,25.0,19.72,7.84,5,4,23,6,15,123.7,57.86,39.4,42.31,89.27,44.37,1,Jahn Regensburg 3-0 Waldhof Mannheim,2025-12-14
Jahn Regensburg,1.95,2.32,-0.37,1.15,2.23,-1.08,0.8,0.09,0.71,1.95,2.32,-0.37,3,0,3,3.37,47.6,42.86,43.84,0.71,0.72,151,14,14,18,19.72,25.0,7.87,4,5,27,6,16,90.1,42.14,53.73,57.69,111.93,55.63,2,Jahn Regensburg 3-0 Waldhof Mannheim,2025-12-14
Energie Cottbus,1.77,3.58,-1.81,1.77,2.64,-0.87,0.0,0.95,-0.95,1.77,3.58,-1.81,1,3,-2,-0.19,55.1,47.71,42.12,0.58,1.77,203,10,6,18,10.34,10.17,14.81,2,7,12,1,5,66.3,32.34,21.2,18.64,33.07,14.38,0,Wehen Wiesbaden 3-1 Energie Cottbus,2025-12-14
Wehen Wiesbaden,3.58,1.77,1.81,2.64,1.77,0.87,0.95,0.0,0.95,3.58,1.77,1.81,3,1,2,0.19,44.9,52.29,45.34,1.77,0.58,193,20,18,6,10.17,10.34,15.3,7,2,20,6,17,138.7,67.66,92.53,81.36,196.9,85.62,1,Wehen Wiesbaden 3-1 Energie Cottbus,2025-12-14
Rot-Weiss Essen,0.7,1.14,-0.44,0.68,0.49,0.19,0.02,0.65,-0.63,0.7,1.14,-0.44,0,0,0,0.44,27.9,40.55,47.22,0.46,0.79,125,12,13,13,28.26,16.46,19.35,5,6,11,2,15,56.3,26.94,186.93,98.8,151.33,70.58,6,Verl 0-0 Rot-Weiss Essen,2025-12-13
Verl,1.14,0.7,0.44,0.49,0.68,-0.19,0.65,0.02,0.63,1.14,0.7,0.44,0,0,0,-0.44,72.1,59.45,43.87,0.79,0.46,255,10,13,13,16.46,28.26,7.41,6,5,15,3,14,152.7,73.06,2.27,1.2,63.07,29.42,2,Verl 0-0 Rot-Weiss Essen,2025-12-13
Viktoria Köln,1.46,0.58,0.88,1.23,0.57,0.66,0.23,0.01,0.22,1.46,0.58,0.88,3,0,3,2.12,53.2,32.5,35.6,0.21,0.4,102,8,11,10,52.38,25.0,7.38,2,6,9,3,20,57.0,39.39,26.33,25.12,54.7,38.51,2,Alemannia Aachen 0-3 Viktoria Köln,2025-12-13
Alemannia Aachen,0.58,1.46,-0.88,0.57,1.23,-0.66,0.01,0.23,-0.22,0.58,1.46,-0.88,0,3,-3,-2.12,46.8,67.5,48.96,0.4,0.21,189,10,10,11,25.0,52.38,8.06,6,2,19,3,15,87.7,60.61,78.47,74.88,87.33,61.49,1,Alemannia Aachen 0-3 Viktoria Köln,2025-12-13
Erzgebirge Aue,0.42,1.65,-1.23,0.36,1.45,-1.09,0.06,0.2,-0.14,0.42,1.65,-1.23,0,0,0,1.23,48.7,33.73,37.04,0.55,0.67,108,10,9,16,16.36,23.88,16.23,1,9,10,3,9,34.8,20.42,20.73,25.64,28.17,14.33,5,MSV Duisburg 0-0 Erzgebirge Aue,2025-12-13
MSV Duisburg,1.65,0.42,1.23,1.45,0.36,1.09,0.2,0.06,0.14,1.65,0.42,1.23,0,0,0,-1.23,51.3,66.27,47.36,0.67,0.55,214,14,16,9,23.88,16.36,8.49,9,1,25,4,15,135.6,79.58,60.13,74.36,168.37,85.67,5,MSV Duisburg 0-0 Erzgebirge Aue,2025-12-13
Hansa Rostock,1.21,1.45,-0.24,0.27,1.4,-1.13,0.94,0.05,0.89,1.21,1.45,-0.24,1,0,1,1.24,49.2,52.08,48.34,0.42,0.57,206,9,6,8,14.29,14.04,8.79,6,7,15,3,20,83.2,48.74,68.8,60.18,118.07,62.22,2,Stuttgart II 0-1 Hansa Rostock,2025-12-13
Stuttgart II,1.45,1.21,0.24,1.4,0.27,1.13,0.05,0.94,-0.89,1.45,1.21,0.24,0,1,-1,-1.24,50.8,47.92,44.37,0.57,0.42,172,11,8,6,14.04,14.29,8.25,7,6,21,2,19,87.5,51.26,45.53,39.82,71.7,37.78,3,Stuttgart II 0-1 Hansa Rostock,2025-12-13
1860 München,2.6,2.5,0.1,2.57,2.41,0.16,0.03,0.09,-0.06,2.6,2.5,0.1,2,1,1,0.9,43.2,40.05,44.78,1.5,1.49,179,16,12,21,8.0,14.09,16.5,2,4,10,2,8,67.9,24.3,71.73,59.51,51.57,28.43,4,Ingolstadt 1-2 1860 München,2025-12-13
Ingolstadt,2.5,2.6,-0.1,2.41,2.57,-0.16,0.09,0.03,0.06,2.5,2.6,-0.1,1,2,-1,-0.9,56.8,59.95,51.1,1.49,1.5,299,19,21,12,14.09,8.0,13.31,4,2,32,5,15,211.5,75.7,48.8,40.49,129.83,71.57,3,Ingolstadt 1-2 1860 München,2025-12-13
Hoffenheim II,1.24,4.57,-3.33,1.05,3.37,-2.32,0.19,0.44,-0.25,1.24,3.81,-2.57,2,2,0,3.33,61.5,48.25,47.26,1.01,1.78,252,12,14,23,13.86,12.92,10.42,4,2,21,5,9,61.4,32.66,10.13,8.55,46.03,18.34,0,Saarbrücken 2-2 Hoffenheim II,2025-12-13
Saarbrücken,4.57,1.24,3.33,3.37,1.05,2.32,0.44,0.19,0.25,3.81,1.24,2.57,2,2,0,-3.33,38.5,51.75,48.69,1.78,1.01,171,23,23,14,12.92,13.86,16.89,2,4,43,12,12,126.6,67.34,108.33,91.45,204.93,81.66,2,Saarbrücken 2-2 Hoffenheim II,2025-12-13
Osnabrück,3.13,1.52,1.61,2.8,1.5,1.3,0.34,0.02,0.32,3.13,1.52,1.61,5,3,2,0.39,43.6,48.96,48.18,1.47,0.83,218,20,13,7,8.84,8.43,13.58,6,2,13,4,7,110.8,56.91,114.6,88.24,215.37,90.08,1,Ulm 3-5 Osnabrück,2025-12-12
Ulm,1.52,3.13,-1.61,1.5,2.8,-1.3,0.02,0.34,-0.32,1.52,3.13,-1.61,3,5,-2,-0.39,56.4,51.04,44.47,0.83,1.47,248,8,7,13,8.43,8.84,14.62,2,6,13,3,11,83.9,43.09,15.27,11.76,23.73,9.92,0,Ulm 3-5 Osnabrück,2025-12-12
Ingolstadt,1.59,1.78,-0.19,1.3,0.82,0.48,0.29,0.96,-0.67,1.59,1.78,-0.19,2,2,0,0.19,33.0,31.49,44.46,0.69,0.84,130,15,10,15,14.49,17.86,14.8,2,1,19,7,9,61.3,18.17,100.73,84.89,85.47,31.14,1,Erzgebirge Aue 2-2 Ingolstadt,2025-12-07
Erzgebirge Aue,1.78,1.59,0.19,0.82,1.3,-0.48,0.96,0.29,0.67,1.78,1.59,0.19,2,2,0,-0.19,67.0,68.51,54.28,0.84,0.69,414,13,15,10,17.86,14.49,8.55,1,2,26,8,16,276.1,81.83,17.93,15.11,188.97,68.86,3,Erzgebirge Aue 2-2 Ingolstadt,2025-12-07
